,batting_team,bowling_team,match_id,start_date,striker,Batsman_runs,Balls,Fours,Sixes,Fifties,Hundreds,Duck,dreamll_score,strike_rate,bowler,type
13215,Sunrisers Hyderabad,Chennai Super Kings,1216528,2020-10-13,Sandeep Sharma,1,2,0.0,0.0,0,0,0,5.0,50.0,TA Boult,caught
13217,Sunrisers Hyderabad,Chennai Super Kings,1216528,2020-10-13,V Shankar,12,7,0.0,1.0,0,0,0,18.0,171.42857142857142,I Sharma,caught
10081,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,R Parag,1,2,0.0,0.0,0,0,0,5.0,50.0,RE van der Merwe,caught and bowled
10080,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,JC Buttler,22,9,3.0,1.0,0,0,0,31.0,244.44444444444449,DP Nannes,caught
10079,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,JC Archer,1,4,0.0,0.0,0,0,0,5.0,25.0,PP Ojha,caught
10078,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,BA Stokes,41,35,6.0,0.0,0,0,0,51.0,117.14285714285715,DL Vettori,caught
2359,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,PP Shaw,0,1,0.0,0.0,0,0,1,2.0,0.0,UT Yadav,bowled
2360,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,S Dhawan,57,34,6.0,2.0,1,0,0,79.0,167.64705882352942,R Bhatia,caught
2361,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,SS Iyer,53,45,3.0,2.0,1,0,0,72.0,117.7777777777778,Sohail Tanvir,bowled
10083,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,RV Uthappa,32,29,3.0,1.0,0,0,0,41.0,110.34482758620688,RE van der Merwe,caught
10084,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,S Gopal,6,4,1.0,0.0,0,0,0,11.0,150.0,A Symonds,bowled
10085,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,SPD Smith,1,4,0.0,0.0,0,0,0,5.0,25.0,YK Pathan,run out
10086,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,SV Samson,25,18,0.0,2.0,0,0,0,33.0,138.88888888888889,DW Steyn,caught
2356,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,AR Patel,7,4,1.0,0.0,0,0,0,12.0,175.0,L Balaji,bowled
2355,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,AM Rahane,2,11,0.0,0.0,0,0,0,6.0,18.181818181818183,PV Tambe,caught
2358,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,MP Stoinis,18,20,1.0,0.0,0,0,0,23.0,90.0,P Negi,caught
2357,Delhi Capitals,Rajasthan Royals,1216543,2020-10-14,AT Carey,14,13,0.0,1.0,0,0,0,20.0,107.6923076923077,Shivam Sharma,caught
10082,Rajasthan Royals,Delhi Capitals,1216543,2020-10-14,R Tewatia,14,19,1.0,0.0,0,0,0,19.0,73.68421052631578,S Sreesanth,bowled
5406,Kings XI Punjab,Royal Challengers Bangalore,1216531,2020-10-15,N Pooran,6,1,0.0,1.0,0,0,0,12.0,600.0,Z Khan,caught
5404,Kings XI Punjab,Royal Challengers Bangalore,1216531,2020-10-15,KL Rahul,61,50,1.0,5.0,1,0,0,84.0,122.0,DW Steyn,caught
5403,Kings XI Punjab,Royal Challengers Bangalore,1216531,2020-10-15,CH Gayle,53,48,1.0,5.0,1,0,0,76.0,110.41666666666669,PP Ojha,run out
5405,Kings XI Punjab,Royal Challengers Bangalore,1216531,2020-10-15,MA Agarwal,45,27,4.0,3.0,0,0,0,59.0,166.66666666666669,M Morkel,caught
12206,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,D Padikkal,18,13,1.0,1.0,0,0,0,25.0,138.46153846153845,T Natarajan,caught
12208,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,S Dube,23,21,0.0,2.0,0,0,0,31.0,109.52380952380952,Kartik Tyagi,run out
12210,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,Washington Sundar,13,14,1.0,0.0,0,0,0,18.0,92.85714285714286,CV Varun,bowled
12203,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,AB de Villiers,2,5,0.0,0.0,0,0,0,6.0,40.0,K Rabada,caught
12204,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,AJ Finch,20,18,2.0,1.0,0,0,0,28.0,111.11111111111111,CV Varun,bowled
12205,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,CH Morris,25,8,1.0,3.0,0,0,0,36.0,312.5,YS Chahal,caught
12207,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,I Udana,10,5,0.0,1.0,0,0,0,16.0,200.0,A Nortje,caught
12209,Royal Challengers Bangalore,Kings XI Punjab,1216531,2020-10-15,V Kohli,48,41,3.0,0.0,0,0,0,55.0,117.07317073170732,RD Chahar,caught
6624,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,Shubman Gill,21,26,2.0,0.0,0,0,0,27.0,80.76923076923077,C Sakariya,caught
6621,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,N Rana,5,6,1.0,0.0,0,0,0,10.0,83.33333333333334,RD Chahar,caught
6620,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,KD Karthik,4,8,1.0,0.0,0,0,0,9.0,50.0,Kartik Tyagi,run out
8447,Mumbai Indians,Kolkata Knight Riders,1216526,2020-10-16,SA Yadav,10,10,1.0,0.0,0,0,0,15.0,100.0,PP Ojha,stumped
8446,Mumbai Indians,Kolkata Knight Riders,1216526,2020-10-16,RG Sharma,35,36,5.0,1.0,0,0,0,46.0,97.2222222222222,R Sharma,stumped
6623,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,RA Tripathi,7,10,1.0,0.0,0,0,0,12.0,70.0,Avesh Khan,bowled
6618,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,AD Russell,12,9,1.0,1.0,0,0,0,19.0,133.33333333333331,T Natarajan,caught
8444,Mumbai Indians,Kolkata Knight Riders,1216526,2020-10-16,HH Pandya,21,11,3.0,1.0,0,0,0,30.0,190.9090909090909,Z Khan,caught
8445,Mumbai Indians,Kolkata Knight Riders,1216526,2020-10-16,Q de Kock,78,44,9.0,3.0,1,0,0,105.0,177.27272727272728,KA Pollard,caught
6619,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,EJG Morgan,39,29,2.0,2.0,0,0,0,49.0,134.48275862068965,A Nortje,caught
6622,Kolkata Knight Riders,Mumbai Indians,1216526,2020-10-16,PJ Cummins,53,37,5.0,2.0,1,0,0,74.0,143.24324324324326,CV Varun,bowled
12875,Royal Challengers Bangalore,Rajasthan Royals,1216522,2020-10-17,AJ Finch,14,12,0.0,2.0,0,0,0,22.0,116.66666666666669,RE van der Merwe,caught and bowled
12876,Royal Challengers Bangalore,Rajasthan Royals,1216522,2020-10-17,D Padikkal,35,42,2.0,0.0,0,0,0,41.0,83.33333333333334,S Sreesanth,bowled
12874,Royal Challengers Bangalore,Rajasthan Royals,1216522,2020-10-17,AB de Villiers,55,23,1.0,6.0,1,0,0,80.0,239.1304347826087,DP Nannes,caught
11068,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,BA Stokes,15,21,2.0,0.0,0,0,0,21.0,71.42857142857143,Avesh Khan,bowled
12877,Royal Challengers Bangalore,Rajasthan Royals,1216522,2020-10-17,Gurkeerat Singh,19,19,1.0,0.0,0,0,0,24.0,100.0,RE van der Merwe,caught
11069,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,JC Archer,2,4,0.0,0.0,0,0,0,6.0,50.0,C Sakariya,caught
2067,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,MP Stoinis,24,14,1.0,2.0,0,0,0,33.0,171.42857142857142,Azhar Mahmood,caught
11071,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,R Tewatia,19,11,1.0,1.0,0,0,0,26.0,172.72727272727272,AF Milne,caught
95,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,AT Rayudu,45,26,1.0,4.0,0,0,0,58.0,173.0769230769231,SR Watson,run out
96,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,F du Plessis,58,48,6.0,2.0,1,0,0,80.0,120.83333333333331,V Sehwag,caught
97,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,MS Dhoni,3,5,0.0,0.0,0,0,0,7.0,60.0,PP Ojha,caught
98,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,RA Jadeja,33,14,0.0,4.0,0,0,0,45.0,235.7142857142857,SL Malinga,run out
99,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,SM Curran,0,3,0.0,0.0,0,0,1,2.0,0.0,JJ van der Wath,caught
100,Chennai Super Kings,Delhi Capitals,1216509,2020-10-17,SR Watson,36,28,6.0,0.0,0,0,0,46.0,128.57142857142858,Harbhajan Singh,bowled
2070,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,SS Iyer,23,23,1.0,1.0,0,0,0,30.0,100.0,Azhar Mahmood,caught
2069,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,S Dhawan,101,61,14.0,1.0,1,1,0,145.0,165.5737704918033,RP Singh,bowled
2068,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,PP Shaw,0,2,0.0,0.0,0,0,1,2.0,0.0,AA Jhunjhunwala,bowled
12878,Royal Challengers Bangalore,Rajasthan Royals,1216522,2020-10-17,V Kohli,43,34,1.0,2.0,0,0,0,52.0,126.47058823529412,A Symonds,bowled
11070,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,JC Buttler,24,27,1.0,1.0,0,0,0,31.0,88.88888888888889,AD Russell,caught
2066,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,AT Carey,4,7,0.0,0.0,0,0,0,8.0,57.14285714285714,R Vinay Kumar,caught
2064,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,AM Rahane,8,10,1.0,0.0,0,0,0,13.0,80.0,CH Gayle,caught
11074,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,SV Samson,9,6,0.0,1.0,0,0,0,15.0,150.0,Ravi Bishnoi,bowled
11073,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,SPD Smith,57,36,6.0,1.0,1,0,0,77.0,158.33333333333331,Avesh Khan,caught
11072,Rajasthan Royals,Royal Challengers Bangalore,1216522,2020-10-17,RV Uthappa,41,24,7.0,1.0,0,0,0,54.0,170.83333333333331,CV Varun,bowled
2065,Delhi Capitals,Chennai Super Kings,1216509,2020-10-17,AR Patel,21,5,0.0,3.0,0,0,0,31.0,420.0,KA Pollard,caught
13680,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,Abdul Samad,25,17,2.0,1.0,0,0,0,33.0,147.05882352941177,Z Khan,caught
13681,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,DA Warner,47,35,5.0,0.0,0,0,0,56.0,134.28571428571428,L Balaji,caught
13682,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,JM Bairstow,36,28,7.0,0.0,0,0,0,47.0,128.57142857142858,JD Unadkat,caught
7281,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,AD Russell,9,11,1.0,0.0,0,0,0,14.0,81.81818181818183,PP Ojha,caught
7282,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,EJG Morgan,35,25,3.0,1.0,0,0,0,44.0,140.0,SL Malinga,bowled
7283,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,KD Karthik,29,16,2.0,2.0,0,0,0,39.0,181.25,P Kumar,caught
7284,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,N Rana,29,20,3.0,1.0,0,0,0,38.0,145.0,DL Vettori,caught
7285,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,RA Tripathi,23,16,2.0,1.0,0,0,0,31.0,143.75,PP Ojha,caught
7286,Kolkata Knight Riders,Sunrisers Hyderabad,1216512,2020-10-18,Shubman Gill,36,37,5.0,0.0,0,0,0,45.0,97.2972972972973,DP Nannes,caught
13683,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,KS Williamson,29,20,4.0,1.0,0,0,0,39.0,145.0,PV Tambe,caught
8264,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,Ishan Kishan,7,7,1.0,0.0,0,0,0,12.0,100.0,I Sharma,caught
13685,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,PK Garg,4,7,0.0,0.0,0,0,0,8.0,57.14285714285714,AN Ahmed,caught
8265,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,KA Pollard,42,18,2.0,4.0,0,0,0,56.0,233.3333333333333,HH Pandya,run out
8266,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,KH Pandya,34,30,4.0,1.0,0,0,0,44.0,113.33333333333331,K Rabada,caught
8267,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,NM Coulter-Nile,24,12,4.0,0.0,0,0,0,32.0,200.0,CV Varun,bowled
8268,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,Q de Kock,56,46,3.0,3.0,1,0,0,77.0,121.73913043478262,YS Chahal,caught
8269,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,RG Sharma,11,9,2.0,0.0,0,0,0,17.0,122.22222222222224,T Natarajan,caught
8270,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,SA Yadav,0,4,0.0,0.0,0,0,1,2.0,0.0,A Nortje,caught
13684,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,MK Pandey,6,7,0.0,0.0,0,0,0,10.0,85.71428571428571,MG Johnson,caught
4971,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,CH Gayle,31,25,1.0,3.0,0,0,0,42.0,124.0,CV Varun,bowled
4972,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,CJ Jordan,13,8,2.0,0.0,0,0,0,19.0,162.5,Avesh Khan,bowled
4973,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,DJ Hooda,24,17,1.0,1.0,0,0,0,31.0,141.1764705882353,C Sakariya,caught
4974,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,GJ Maxwell,0,2,0.0,0.0,0,0,1,2.0,0.0,AD Russell,caught
4975,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,KL Rahul,81,55,7.0,3.0,1,0,0,106.0,147.27272727272725,AF Milne,caught
4976,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,MA Agarwal,19,10,3.0,0.0,0,0,0,26.0,190.0,CV Varun,bowled
8263,Mumbai Indians,Kings XI Punjab,1216517,2020-10-18,HH Pandya,9,6,0.0,1.0,0,0,0,15.0,150.0,Rashid Khan,bowled
4977,Kings XI Punjab,Mumbai Indians,1216517,2020-10-18,N Pooran,24,13,2.0,2.0,0,0,0,34.0,184.6153846153846,Avesh Khan,caught
13686,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,Rashid Khan,1,2,0.0,0.0,0,0,0,5.0,50.0,YS Chahal,caught
13687,Sunrisers Hyderabad,Kolkata Knight Riders,1216512,2020-10-18,V Shankar,7,10,0.0,0.0,0,0,0,11.0,70.0,NM Coulter-Nile,caught
1095,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,SM Curran,22,25,1.0,1.0,0,0,0,29.0,88.0,SR Watson,run out
1090,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,AT Rayudu,13,19,2.0,0.0,0,0,0,19.0,68.42105263157895,P Kumar,caught
1096,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,SR Watson,8,3,2.0,0.0,0,0,0,14.0,266.66666666666663,V Sehwag,caught
9956,Rajasthan Royals,Chennai Super Kings,1216533,2020-10-19,BA Stokes,19,11,3.0,0.0,0,0,0,26.0,172.72727272727272,RE van der Merwe,caught
9957,Rajasthan Royals,Chennai Super Kings,1216533,2020-10-19,JC Buttler,70,49,7.0,2.0,1,0,0,93.0,142.85714285714286,A Symonds,bowled
9958,Rajasthan Royals,Chennai Super Kings,1216533,2020-10-19,RV Uthappa,4,9,0.0,0.0,0,0,0,8.0,44.44444444444444,YK Pathan,run out
9960,Rajasthan Royals,Chennai Super Kings,1216533,2020-10-19,SV Samson,0,3,0.0,0.0,0,0,1,2.0,0.0,SR Watson,caught
1094,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,RA Jadeja,35,31,4.0,0.0,0,0,0,43.0,112.90322580645164,JH Kallis,bowled
1093,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,MS Dhoni,28,28,2.0,0.0,0,0,0,34.0,100.0,SW Tait,caught
1091,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,F du Plessis,10,9,1.0,0.0,0,0,0,15.0,111.11111111111111,TM Dilshan,caught
9959,Rajasthan Royals,Chennai Super Kings,1216533,2020-10-19,SPD Smith,26,34,2.0,0.0,0,0,0,32.0,76.47058823529412,DW Steyn,caught
1092,Chennai Super Kings,Rajasthan Royals,1216533,2020-10-19,KM Jadhav,4,7,0.0,0.0,0,0,0,8.0,57.14285714285714,R Vinay Kumar,bowled
4359,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,KL Rahul,15,11,1.0,1.0,0,0,0,22.0,136.36363636363637,Sohail Tanvir,caught
4355,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,CH Gayle,29,14,3.0,2.0,0,0,0,40.0,207.1428571428572,SK Warne,caught
4356,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,DJ Hooda,15,22,1.0,0.0,0,0,0,20.0,68.18181818181817,PP Ojha,caught
4357,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,GJ Maxwell,32,27,3.0,0.0,0,0,0,39.0,118.5185185185185,VY Mahesh,caught
4358,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,JDS Neesham,10,8,0.0,1.0,0,0,0,16.0,125.0,R Vinay Kumar,caught
2146,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,PP Shaw,7,13,1.0,0.0,0,0,0,12.0,53.84615384615385,R Vinay Kumar,caught
2148,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,S Dhawan,106,61,12.0,3.0,1,1,0,152.0,173.77049180327867,AA Jhunjhunwala,bowled
2149,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,SO Hetmyer,10,6,0.0,1.0,0,0,0,16.0,166.66666666666669,RP Singh,bowled
2150,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,SS Iyer,14,12,0.0,1.0,0,0,0,20.0,116.66666666666669,Azhar Mahmood,caught
4361,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,N Pooran,53,28,6.0,3.0,1,0,0,77.0,189.28571428571428,SL Malinga,bowled
4360,Kings XI Punjab,Delhi Capitals,1216546,2020-10-20,MA Agarwal,5,10,0.0,0.0,0,0,0,9.0,50.0,PP Ojha,caught
2145,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,MP Stoinis,9,11,0.0,0.0,0,0,0,13.0,81.81818181818183,KA Pollard,caught
2147,Delhi Capitals,Kings XI Punjab,1216546,2020-10-20,RR Pant,14,20,1.0,0.0,0,0,0,19.0,70.0,Azhar Mahmood,caught
12385,Royal Challengers Bangalore,Kolkata Knight Riders,1216494,2020-10-21,AJ Finch,16,24,2.0,0.0,0,0,0,22.0,66.66666666666666,RA Jadeja,caught
12386,Royal Challengers Bangalore,Kolkata Knight Riders,1216494,2020-10-21,D Padikkal,25,17,3.0,0.0,0,0,0,32.0,147.05882352941177,Z Khan,caught
12387,Royal Challengers Bangalore,Kolkata Knight Riders,1216494,2020-10-21,Gurkeerat Singh,21,26,4.0,0.0,0,0,0,29.0,80.76923076923077,S Aravind,caught
12388,Royal Challengers Bangalore,Kolkata Knight Riders,1216494,2020-10-21,V Kohli,18,17,2.0,0.0,0,0,0,24.0,105.88235294117648,PP Ojha,run out
7114,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,T Banton,10,8,1.0,1.0,0,0,0,17.0,125.0,SP Narine,lbw
7111,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,PJ Cummins,4,17,0.0,0.0,0,0,0,8.0,23.52941176470588,JJ Bumrah,caught
7112,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,RA Tripathi,1,5,0.0,0.0,0,0,0,5.0,20.0,HH Pandya,caught
7106,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,EJG Morgan,30,34,3.0,1.0,0,0,0,39.0,88.23529411764706,Kuldeep Yadav,stumped
7107,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,KD Karthik,4,14,0.0,0.0,0,0,0,8.0,28.57142857142857,Basil Thampi,caught
7108,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,Kuldeep Yadav,12,19,1.0,0.0,0,0,0,17.0,63.1578947368421,Kuldeep Yadav,caught
7110,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,N Rana,0,1,0.0,0.0,0,0,1,2.0,0.0,PJ Cummins,run out
7109,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,LH Ferguson,19,16,1.0,0.0,0,0,0,24.0,118.75,S Kaul,caught
7113,Kolkata Knight Riders,Royal Challengers Bangalore,1216494,2020-10-21,Shubman Gill,1,7,0.0,0.0,0,0,0,5.0,14.285714285714285,BA Stokes,bowled
11210,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,R Tewatia,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,MA Khote,caught
14019,Sunrisers Hyderabad,Rajasthan Royals,1216518,2020-10-22,JM Bairstow,10,8,1.0,1.0,0,0,0,17.0,125.0,S Sreesanth,bowled
11211,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,RV Uthappa,19,13,2.0,1.0,0,0,0,27.0,146.15384615384613,Z Khan,caught
11208,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,JC Buttler,9,12,0.0,0.0,0,0,0,13.0,75.0,YS Chahal,caught
11207,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,JC Archer,16,8,1.0,1.0,0,0,0,23.0,200.0,Mohammed Shami,caught
11206,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,BA Stokes,30,33,2.0,0.0,0,0,0,36.0,90.9090909090909,JR Hazlewood,caught
11212,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,SPD Smith,19,15,2.0,0.0,0,0,0,25.0,126.66666666666666,Mohammad Asif,caught
11213,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,SV Samson,36,26,3.0,1.0,0,0,0,45.0,138.46153846153845,SK Warne,caught
11209,Rajasthan Royals,Sunrisers Hyderabad,1216518,2020-10-22,R Parag,20,13,2.0,1.0,0,0,0,28.0,153.84615384615387,JR Hopes,lbw
14020,Sunrisers Hyderabad,Rajasthan Royals,1216518,2020-10-22,MK Pandey,83,49,4.0,8.0,1,0,0,115.0,169.3877551020408,RE van der Merwe,caught
14018,Sunrisers Hyderabad,Rajasthan Royals,1216518,2020-10-22,DA Warner,4,4,1.0,0.0,0,0,0,9.0,100.0,RE van der Merwe,caught and bowled
14021,Sunrisers Hyderabad,Rajasthan Royals,1216518,2020-10-22,V Shankar,52,53,6.0,0.0,1,0,0,70.0,98.1132075471698,A Symonds,bowled
825,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,F du Plessis,1,7,0.0,0.0,0,0,0,5.0,14.285714285714285,KA Pollard,caught
831,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,SM Curran,52,50,4.0,2.0,1,0,0,72.0,104.0,UT Yadav,caught
828,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,N Jagadeesan,0,1,0.0,0.0,0,0,1,2.0,0.0,AA Jhunjhunwala,bowled
827,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,MS Dhoni,16,18,2.0,1.0,0,0,0,24.0,88.88888888888889,Azhar Mahmood,caught
830,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,RD Gaikwad,0,5,0.0,0.0,0,0,1,2.0,0.0,Azhar Mahmood,caught
829,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,RA Jadeja,7,6,1.0,0.0,0,0,0,12.0,116.66666666666669,RP Singh,bowled
7664,Mumbai Indians,Chennai Super Kings,1216521,2020-10-23,Q de Kock,46,37,5.0,2.0,0,0,0,59.0,124.32432432432432,P Kumar,caught
832,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,SN Thakur,11,20,0.0,0.0,0,0,0,15.0,55.00000000000001,AB Dinda,caught
826,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,Imran Tahir,13,10,2.0,0.0,0,0,0,19.0,130.0,R Vinay Kumar,caught
823,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,AT Rayudu,2,3,0.0,0.0,0,0,0,6.0,66.66666666666666,A Mithun,caught
824,Chennai Super Kings,Mumbai Indians,1216521,2020-10-23,DL Chahar,0,5,0.0,0.0,0,0,1,2.0,0.0,CH Gayle,caught
7663,Mumbai Indians,Chennai Super Kings,1216521,2020-10-23,Ishan Kishan,68,37,6.0,5.0,1,0,0,96.0,183.7837837837838,SL Malinga,bowled
13534,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,JM Bairstow,19,21,4.0,0.0,0,0,0,27.0,90.47619047619048,Z Khan,caught
13535,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,JO Holder,5,8,0.0,0.0,0,0,0,9.0,62.5,AB Dinda,caught
13537,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,MK Pandey,15,30,0.0,0.0,0,0,0,19.0,50.0,DT Christian,bowled
13538,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,PK Garg,3,5,0.0,0.0,0,0,0,7.0,60.0,RP Singh,caught
13539,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,Rashid Khan,0,1,0.0,0.0,0,0,1,2.0,0.0,SK Trivedi,caught
13540,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,Sandeep Sharma,0,2,0.0,0.0,0,0,1,2.0,0.0,R Bhatia,bowled
13536,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,KK Ahmed,0,2,0.0,0.0,0,0,1,2.0,0.0,BA Bhatt,run out
13532,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,Abdul Samad,7,5,1.0,0.0,0,0,0,12.0,140.0,DW Steyn,caught
5525,Kings XI Punjab,Sunrisers Hyderabad,1216498,2020-10-24,CH Gayle,20,21,2.0,1.0,0,0,0,28.0,95.23809523809524,R Sharma,stumped
13541,Sunrisers Hyderabad,Kings XI Punjab,1216498,2020-10-24,V Shankar,26,28,4.0,0.0,0,0,0,34.0,92.85714285714286,P Awana,caught
5526,Kings XI Punjab,Sunrisers Hyderabad,1216498,2020-10-24,CJ Jordan,7,14,0.0,0.0,0,0,0,11.0,50.0,PP Ojha,stumped
5527,Kings XI Punjab,Sunrisers Hyderabad,1216498,2020-10-24,DJ Hooda,0,3,0.0,0.0,0,0,1,2.0,0.0,RA Jadeja,caught
5532,Kings XI Punjab,Sunrisers Hyderabad,1216498,2020-10-24,N Pooran,32,29,2.0,0.0,0,0,0,38.0,110.34482758620688,M Morkel,caught
